Column1;Column2;Column3;Column4;Column5;Column6;Column7;Column8;Column9;Column10
Id;Waktu;Ketinggian;Temperatur;Kelembapan Relatif;Tekanan;Arah Angin;Kecepatan Angin;Lintang;Bujur
MAHESWARA_KOMBAT2019;06:56:56;0.0;26.4;68.9;1014.3;0.0;0.05;-7.643434;107.685478
MAHESWARA_KOMBAT2019;06:56:57;0.0;26.4;69.0;1014.3;0.0;0.0;-7.643434;107.685478
MAHESWARA_KOMBAT2019;06:56:58;0.0;26.4;69.1;1014.2;0.0;0.05;-7.643433;107.685478
MAHESWARA_KOMBAT2019;06:56:59;0.0;26.4;69.1;1014.3;0.0;0.05;-7.643433;107.685478
MAHESWARA_KOMBAT2019;06:57:00;0.0;26.4;69.0;1014.3;0.0;0.0;-7.643433;107.685478
MAHESWARA_KOMBAT2019;06:57:01;0.0;26.4;69.0;1014.3;0.0;0.05;-7.643432;107.685478
MAHESWARA_KOMBAT2019;06:57:02;0.0;26.4;69.0;1014.3;0.0;0.0;-7.643432;107.685478
MAHESWARA_KOMBAT2019;06:57:03;0.0;26.4;69.5;1014.1;0.0;0.0;-7.643432;107.685478
MAHESWARA_KOMBAT2019;06:57:04;0.0;26.4;69.0;1014.2;0.0;0.0;-7.643432;107.685478
MAHESWARA_KOMBAT2019;06:57:05;0.0;26.4;68.9;1014.3;0.0;0.0;-7.643432;107.685478
MAHESWARA_KOMBAT2019;06:57:06;0.0;26.4;69.0;1014.2;0.0;0.05;-7.643432;107.685478
MAHESWARA_KOMBAT2019;06:57:07;0.0;26.4;69.0;1014.2;0.0;0.0;-7.643432;107.685478
MAHESWARA_KOMBAT2019;06:57:08;0.0;26.4;69.0;1014.1;0.0;0.0;-7.643432;107.685478
MAHESWARA_KOMBAT2019;06:57:09;0.0;26.4;69.1;1014.3;0.0;0.0;-7.643432;107.685478
MAHESWARA_KOMBAT2019;06:57:10;0.0;26.4;69.0;1014.2;0.0;0.0;-7.643432;107.685478
MAHESWARA_KOMBAT2019;06:57:11;0.0;26.4;68.9;1014.2;0.0;0.0;-7.643432;107.685478
MAHESWARA_KOMBAT2019;06:57:12;0.0;26.4;68.8;1014.3;180.0;0.05;-7.643432;107.685478
MAHESWARA_KOMBAT2019;06:57:13;0.0;26.4;69.0;1014.3;0.0;0.0;-7.643432;107.685478
MAHESWARA_KOMBAT2019;06:57:38;0.0;26.3;69.1;1014.3;0.0;0.0;-7.643434;107.685478
MAHESWARA_KOMBAT2019;06:57:39;0.0;26.3;69.6;1014.4;0.0;0.0;-7.643434;107.685478
MAHESWARA_KOMBAT2019;06:57:40;0.0;26.3;69.2;1014.4;0.0;0.05;-7.643433;107.685478
MAHESWARA_KOMBAT2019;06:57:41;0.0;26.3;69.2;1014.4;0.0;0.05;-7.643433;107.685478
MAHESWARA_KOMBAT2019;06:57:42;0.0;26.4;69.1;1014.4;0.0;0.0;-7.643433;107.685478
MAHESWARA_KOMBAT2019;06:57:44;0.0;26.4;69.2;1014.3;0.0;0.0;-7.643432;107.685478
MAHESWARA_KOMBAT2019;06:57:45;0.0;26.4;69.2;1014.4;0.0;0.0;-7.643432;107.685478
MAHESWARA_KOMBAT2019;06:57:46;0.0;26.4;69.2;1014.4;0.0;0.0;-7.643432;107.685478
MAHESWARA_KOMBAT2019;06:57:47;0.0;26.4;68.9;1014.4;0.0;0.05;-7.643432;107.685478
MAHESWARA_KOMBAT2019;06:57:48;0.0;26.4;69.1;1014.3;0.0;0.0;-7.643432;107.685478
MAHESWARA_KOMBAT2019;06:57:49;0.0;26.4;69.2;1014.4;270.0;0.84;-7.643432;107.685471
MAHESWARA_KOMBAT2019;06:57:50;0.0;26.4;69.0;1014.4;0.0;0.0;-7.643432;107.685471
MAHESWARA_KOMBAT2019;06:57:51;0.0;26.4;69.2;1014.3;0.0;0.0;-7.643432;107.685471
MAHESWARA_KOMBAT2019;06:57:52;0.0;26.4;69.2;1014.4;0.0;0.05;-7.643431;107.685471
MAHESWARA_KOMBAT2019;06:57:53;0.0;26.4;69.0;1014.2;0.0;0.0;-7.643431;107.685471
MAHESWARA_KOMBAT2019;06:57:55;0.0;26.4;69.0;1014.2;0.0;0.0;-7.643431;107.685471
MAHESWARA_KOMBAT2019;06:57:56;0.0;26.4;68.6;1014.3;0.0;0.0;-7.643431;107.685471
MAHESWARA_KOMBAT2019;06:57:57;0.0;26.4;69.1;1014.3;180.0;0.05;-7.643431;107.685471
MAHESWARA_KOMBAT2019;06:57:58;0.0;26.4;69.1;1014.2;0.0;0.0;-7.643431;107.685471
MAHESWARA_KOMBAT2019;06:57:59;0.0;26.4;69.4;1014.4;0.0;0.0;-7.643431;107.685471
MAHESWARA_KOMBAT2019;06:58:00;0.0;26.4;68.9;1014.4;0.0;0.0;-7.643431;107.685471
MAHESWARA_KOMBAT2019;06:58:01;0.0;26.4;69.0;1014.3;180.0;0.05;-7.643432;107.685471
MAHESWARA_KOMBAT2019;06:58:02;0.0;26.4;68.4;1014.3;0.0;0.0;-7.643432;107.685471
MAHESWARA_KOMBAT2019;06:58:03;0.0;26.4;68.9;1014.3;0.0;0.0;-7.643432;107.685471
MAHESWARA_KOMBAT2019;06:58:04;0.0;26.4;69.0;1014.3;0.0;0.0;-7.643432;107.685471
MAHESWARA_KOMBAT2019;06:58:05;0.0;26.4;69.3;1014.3;0.0;0.05;-7.643431;107.685471
MAHESWARA_KOMBAT2019;06:58:31;0.0;26.5;69.3;1014.3;0.0;0.0;-7.643433;107.685471
MAHESWARA_KOMBAT2019;06:58:32;0.0;26.5;68.9;1014.3;0.0;0.0;-7.643433;107.685471
MAHESWARA_KOMBAT2019;06:58:33;0.0;26.5;68.6;1014.3;0.0;0.0;-7.643433;107.685471
MAHESWARA_KOMBAT2019;06:58:34;0.0;26.5;68.1;1014.3;0.0;0.0;-7.643433;107.685471
MAHESWARA_KOMBAT2019;06:58:35;0.0;26.5;68.5;1014.3;0.0;0.05;-7.643432;107.685471
MAHESWARA_KOMBAT2019;06:58:36;0.0;26.5;68.3;1014.3;0.0;0.0;-7.643432;107.685471
MAHESWARA_KOMBAT2019;06:58:37;0.0;26.5;68.4;1014.4;0.0;0.0;-7.643432;107.685471
MAHESWARA_KOMBAT2019;06:58:38;0.0;26.5;68.9;1014.3;0.0;0.0;-7.643432;107.685471
MAHESWARA_KOMBAT2019;06:58:39;0.0;26.5;69.0;1014.3;0.0;0.0;-7.643432;107.685471
MAHESWARA_KOMBAT2019;06:58:40;0.0;26.5;68.7;1014.3;0.0;0.0;-7.643432;107.685471
MAHESWARA_KOMBAT2019;06:58:41;0.0;26.5;68.8;1014.3;0.0;0.05;-7.643432;107.685471
MAHESWARA_KOMBAT2019;06:58:42;0.0;26.5;68.7;1014.3;0.0;0.0;-7.643432;107.685471
MAHESWARA_KOMBAT2019;06:58:43;0.0;26.5;68.2;1014.3;0.0;0.05;-7.643431;107.685471
MAHESWARA_KOMBAT2019;07:00:33;0.0;26.5;68.6;1014.4;0.0;0.0;-7.643432;107.685478
MAHESWARA_KOMBAT2019;07:00:34;0.0;26.5;68.5;1014.3;0.0;0.0;-7.643432;107.685478
MAHESWARA_KOMBAT2019;07:00:35;0.0;26.5;68.5;1014.4;270.0;0.84;-7.643432;107.685471
MAHESWARA_KOMBAT2019;07:00:36;0.0;26.5;69.0;1014.3;0.0;0.05;-7.643432;107.685471
MAHESWARA_KOMBAT2019;07:00:37;0.0;26.5;68.6;1014.3;0.0;0.0;-7.643432;107.685471
MAHESWARA_KOMBAT2019;07:00:38;0.0;26.5;68.6;1014.3;0.0;0.0;-7.643432;107.685471
MAHESWARA_KOMBAT2019;07:00:39;0.0;26.5;68.3;1014.3;0.0;0.0;-7.643432;107.685471
MAHESWARA_KOMBAT2019;07:00:40;0.0;26.5;68.5;1014.3;0.0;0.05;-7.643431;107.685471
MAHESWARA_KOMBAT2019;07:00:42;0.0;26.5;68.1;1014.3;90.0;0.84;-7.643431;107.685478
MAHESWARA_KOMBAT2019;07:00:43;0.0;26.5;68.4;1014.3;0.0;0.05;-7.643431;107.685478
MAHESWARA_KOMBAT2019;07:00:44;0.0;26.5;68.4;1014.3;0.0;0.0;-7.643431;107.685478
MAHESWARA_KOMBAT2019;07:00:45;0.0;26.5;68.3;1014.3;0.0;0.05;-7.64343;107.685478
MAHESWARA_KOMBAT2019;07:00:46;0.0;26.5;68.4;1014.3;0.0;0.05;-7.64343;107.685478
MAHESWARA_KOMBAT2019;07:00:47;0.0;26.5;68.4;1014.3;0.0;0.0;-7.64343;107.685478
MAHESWARA_KOMBAT2019;07:00:48;0.0;26.5;68.4;1014.3;0.0;0.05;-7.643429;107.685478
MAHESWARA_KOMBAT2019;07:00:49;0.0;26.5;68.5;1014.3;0.0;0.0;-7.643429;107.685478
MAHESWARA_KOMBAT2019;07:00:50;0.0;26.5;68.5;1014.3;0.0;0.05;-7.643429;107.685478
MAHESWARA_KOMBAT2019;07:00:51;0.0;26.6;68.6;1014.3;0.0;0.05;-7.643428;107.685478
MAHESWARA_KOMBAT2019;07:00:52;0.0;26.6;68.4;1014.3;0.0;0.05;-7.643428;107.685478
MAHESWARA_KOMBAT2019;07:00:53;0.0;26.6;68.5;1014.3;0.0;0.0;-7.643428;107.685478
MAHESWARA_KOMBAT2019;07:00:54;0.0;26.6;68.3;1014.3;0.0;0.05;-7.643427;107.685478
MAHESWARA_KOMBAT2019;07:00:55;0.0;26.6;68.4;1014.3;0.0;0.05;-7.643427;107.685478
MAHESWARA_KOMBAT2019;07:00:56;0.0;26.6;68.3;1014.3;0.0;0.05;-7.643426;107.685478
MAHESWARA_KOMBAT2019;07:01:22;0.0;26.6;68.2;1014.4;90.0;0.84;-7.643425;107.685486
MAHESWARA_KOMBAT2019;07:01:23;0.0;26.6;67.9;1014.2;0.0;0.0;-7.643425;107.685486
MAHESWARA_KOMBAT2019;07:01:24;0.0;26.6;67.9;1014.4;180.0;0.05;-7.643425;107.685486
MAHESWARA_KOMBAT2019;07:01:25;0.0;26.6;68.0;1014.4;0.0;0.0;-7.643425;107.685486
MAHESWARA_KOMBAT2019;07:01:26;0.0;26.6;68.0;1014.4;0.0;0.0;-7.643425;107.685486
MAHESWARA_KOMBAT2019;07:01:27;0.0;26.6;67.8;1014.4;0.0;0.0;-7.643425;107.685486
MAHESWARA_KOMBAT2019;07:01:28;0.0;26.6;68.0;1014.4;0.0;0.0;-7.643425;107.685486
MAHESWARA_KOMBAT2019;07:01:29;0.0;26.6;68.0;1014.3;0.0;0.0;-7.643425;107.685486
MAHESWARA_KOMBAT2019;07:01:30;0.0;26.6;68.0;1014.4;0.0;0.0;-7.643425;107.685486
MAHESWARA_KOMBAT2019;07:01:31;0.0;26.6;68.3;1014.4;180.0;0.05;-7.643426;107.685486
MAHESWARA_KOMBAT2019;07:01:32;0.0;26.6;68.0;1014.4;0.0;0.0;-7.643426;107.685486
MAHESWARA_KOMBAT2019;07:01:33;0.0;26.6;68.0;1014.3;0.0;0.05;-7.643425;107.685486
MAHESWARA_KOMBAT2019;07:01:34;0.0;26.6;67.9;1014.3;0.0;0.0;-7.643425;107.685486
MAHESWARA_KOMBAT2019;07:01:35;0.0;26.6;68.5;1014.4;0.0;0.0;-7.643425;107.685486
MAHESWARA_KOMBAT2019;07:01:36;0.0;26.6;67.9;1014.4;0.0;0.0;-7.643425;107.685486
MAHESWARA_KOMBAT2019;07:01:37;0.0;26.6;67.8;1014.4;180.0;0.05;-7.643426;107.685486
MAHESWARA_KOMBAT2019;07:01:38;0.0;26.6;68.1;1014.4;0.0;0.0;-7.643426;107.685486
MAHESWARA_KOMBAT2019;07:01:39;0.0;26.6;67.9;1014.3;0.0;0.0;-7.643426;107.685486
MAHESWARA_KOMBAT2019;07:01:40;0.0;26.6;68.0;1014.4;0.0;0.0;-7.643426;107.685486
MAHESWARA_KOMBAT2019;07:01:41;0.0;26.6;68.0;1014.4;0.0;0.0;-7.643426;107.685486
MAHESWARA_KOMBAT2019;07:01:42;0.0;26.6;67.9;1014.4;0.0;0.05;-7.643425;107.685486
MAHESWARA_KOMBAT2019;07:01:43;0.0;26.6;67.9;1014.4;0.0;0.0;-7.643425;107.685486
MAHESWARA_KOMBAT2019;07:01:44;0.0;26.6;68.0;1014.4;0.0;0.0;-7.643425;107.685486
MAHESWARA_KOMBAT2019;07:01:45;0.0;26.6;68.0;1014.4;0.0;0.0;-7.643425;107.685486
MAHESWARA_KOMBAT2019;07:01:46;0.0;26.6;68.0;1014.4;0.0;0.05;-7.643425;107.685486
MAHESWARA_KOMBAT2019;07:01:47;0.0;26.6;68.0;1014.4;0.0;0.0;-7.643425;107.685486
MAHESWARA_KOMBAT2019;07:01:48;0.0;26.6;67.9;1014.4;0.0;0.0;-7.643425;107.685486
MAHESWARA_KOMBAT2019;07:01:49;0.0;26.6;68.0;1014.3;0.0;0.05;-7.643425;107.685486
MAHESWARA_KOMBAT2019;07:02:14;0.0;26.6;68.1;1014.4;0.0;0.0;-7.643425;107.685486
MAHESWARA_KOMBAT2019;07:02:16;0.0;26.6;67.9;1014.4;0.0;0.0;-7.643425;107.685486
MAHESWARA_KOMBAT2019;07:02:17;0.0;26.6;68.0;1014.4;180.0;0.05;-7.643426;107.685486
MAHESWARA_KOMBAT2019;07:02:18;0.0;26.7;68.0;1014.4;0.0;0.0;-7.643426;107.685486
MAHESWARA_KOMBAT2019;07:02:19;0.0;26.7;68.5;1014.3;0.0;0.0;-7.643426;107.685486
MAHESWARA_KOMBAT2019;07:02:20;0.0;26.7;67.9;1014.4;180.0;0.05;-7.643426;107.685486
MAHESWARA_KOMBAT2019;07:02:21;0.0;26.7;67.9;1014.4;0.0;0.0;-7.643426;107.685486
MAHESWARA_KOMBAT2019;07:02:22;0.0;26.7;67.8;1014.4;180.0;0.05;-7.643427;107.685486
MAHESWARA_KOMBAT2019;07:02:23;0.0;26.7;68.0;1014.4;90.0;0.83;-7.643427;107.685493
MAHESWARA_KOMBAT2019;07:02:24;0.0;26.7;67.8;1014.3;0.0;0.0;-7.643427;107.685493
MAHESWARA_KOMBAT2019;07:02:25;0.0;26.7;68.0;1014.4;180.0;0.05;-7.643427;107.685493
MAHESWARA_KOMBAT2019;07:02:26;0.0;26.7;67.2;1014.4;0.0;0.0;-7.643427;107.685493
MAHESWARA_KOMBAT2019;07:02:49;0.0;26.8;67.8;1014.3;0.0;0.0;-7.643424;107.685486
MAHESWARA_KOMBAT2019;07:03:51;0.0;26.9;67.4;1014.4;0.0;0.0;-7.643428;107.685486
MAHESWARA_KOMBAT2019;07:04:06;0.0;26.9;67.1;1014.4;0.0;0.05;-7.643428;107.685486
MAHESWARA_KOMBAT2019;07:04:10;0.0;26.9;67.5;1014.3;0.0;0.0;-7.643428;107.685486
MAHESWARA_KOMBAT2019;07:04:11;0.0;26.9;67.0;1014.4;0.0;0.0;-7.643428;107.685486
MAHESWARA_KOMBAT2019;07:04:12;0.0;26.9;67.0;1014.4;0.0;0.0;-7.643428;107.685486
MAHESWARA_KOMBAT2019;07:04:13;0.0;26.9;67.2;1014.4;0.0;0.0;-7.643428;107.685486
MAHESWARA_KOMBAT2019;07:04:18;0.0;27.0;67.2;1014.4;0.0;0.37;-7.643421;107.685478
MAHESWARA_KOMBAT2019;07:04:21;0.0;27.0;67.2;1014.4;0.0;0.32;-7.643414;107.685471
MAHESWARA_KOMBAT2019;07:04:22;0.0;27.0;67.2;1014.4;290.7;0.9;-7.643411;107.685463
MAHESWARA_KOMBAT2019;07:04:23;0.0;27.0;67.2;1014.3;0.0;0.32;-7.643408;107.685463
MAHESWARA_KOMBAT2019;07:04:24;0.0;27.0;67.2;1014.4;0.0;0.0;-7.643408;107.685463
MAHESWARA_KOMBAT2019;07:04:25;0.0;27.0;66.9;1014.2;0.0;0.0;-7.643408;107.685463
MAHESWARA_KOMBAT2019;07:04:26;0.0;27.0;67.2;1014.3;0.0;0.0;-7.643408;107.685463
MAHESWARA_KOMBAT2019;07:04:27;0.0;27.0;67.2;1014.3;180.0;0.05;-7.643408;107.685463
MAHESWARA_KOMBAT2019;07:04:28;0.0;27.0;66.7;1014.3;0.0;0.0;-7.643408;107.685463
MAHESWARA_KOMBAT2019;07:04:29;0.0;27.0;66.7;1014.2;280.7;0.85;-7.643407;107.685455
MAHESWARA_KOMBAT2019;07:04:31;0.0;27.0;67.4;1014.4;311.4;1.12;-7.643395;107.685448
MAHESWARA_KOMBAT2019;07:04:32;0.0;27.0;67.0;1014.4;315.3;1.19;-7.643388;107.68544
MAHESWARA_KOMBAT2019;07:04:34;0.0;27.0;66.9;1014.4;315.3;1.19;-7.643372;107.685425
MAHESWARA_KOMBAT2019;07:04:35;0.0;27.0;67.0;1014.4;292.3;1.81;-7.643366;107.68541
MAHESWARA_KOMBAT2019;07:04:36;0.0;27.0;67.1;1014.4;309.3;1.08;-7.64336;107.685402
MAHESWARA_KOMBAT2019;07:04:37;0.0;27.0;67.1;1014.4;313.4;1.15;-7.643353;107.685394
MAHESWARA_KOMBAT2019;07:04:38;0.0;27.0;67.3;1014.4;318.6;1.27;-7.643344;107.685387
MAHESWARA_KOMBAT2019;07:04:39;0.0;27.0;67.2;1014.4;0.0;0.95;-7.643335;107.685387
MAHESWARA_KOMBAT2019;07:04:40;0.0;27.0;67.7;1014.4;0.0;1.01;-7.643326;107.685387
MAHESWARA_KOMBAT2019;07:04:44;0.0;27.0;67.5;1014.4;0.0;0.9;-7.643291;107.685387
MAHESWARA_KOMBAT2019;07:04:45;0.0;27.0;67.0;1014.4;0.0;0.63;-7.643285;107.685387
MAHESWARA_KOMBAT2019;07:04:59;0.0;27.1;67.1;1014.2;0.0;0.11;-7.643277;107.685394
MAHESWARA_KOMBAT2019;07:05:04;0.0;27.1;67.2;1014.4;0.0;0.0;-7.643274;107.685394
MAHESWARA_KOMBAT2019;07:05:05;0.0;27.1;67.0;1014.4;0.0;0.0;-7.643274;107.685394
MAHESWARA_KOMBAT2019;07:05:06;0.0;27.1;67.2;1014.5;0.0;0.0;-7.643274;107.685394
MAHESWARA_KOMBAT2019;07:05:07;0.0;27.1;67.0;1014.4;0.0;0.05;-7.643274;107.685394
MAHESWARA_KOMBAT2019;07:05:08;0.0;27.1;67.1;1014.4;0.0;0.05;-7.643273;107.685394
MAHESWARA_KOMBAT2019;07:05:09;0.0;27.1;66.8;1014.0;0.0;0.0;-7.643273;107.685394
MAHESWARA_KOMBAT2019;07:05:10;0.0;27.1;67.0;1014.4;0.0;0.05;-7.643273;107.685394
MAHESWARA_KOMBAT2019;07:05:13;0.0;27.0;67.1;1014.4;0.0;0.11;-7.643271;107.685402
MAHESWARA_KOMBAT2019;07:05:14;0.0;27.1;67.1;1014.3;0.0;0.11;-7.64327;107.685402
MAHESWARA_KOMBAT2019;07:05:15;0.0;27.0;67.2;1014.3;0.0;0.0;-7.64327;107.685402
MAHESWARA_KOMBAT2019;07:05:16;0.0;27.0;67.0;1014.3;0.0;0.0;-7.64327;107.685402
MAHESWARA_KOMBAT2019;07:05:17;0.0;27.0;67.1;1014.3;0.0;0.05;-7.64327;107.685402
MAHESWARA_KOMBAT2019;07:05:18;0.0;27.0;67.2;1014.4;0.0;0.0;-7.64327;107.685402
MAHESWARA_KOMBAT2019;07:05:20;0.0;27.1;67.3;1014.4;180.0;0.05;-7.64327;107.685402
MAHESWARA_KOMBAT2019;07:05:21;0.0;27.1;66.8;1014.3;0.0;0.0;-7.64327;107.685402
MAHESWARA_KOMBAT2019;07:05:22;0.0;27.1;67.2;1014.2;90.0;0.84;-7.64327;107.68541
MAHESWARA_KOMBAT2019;07:05:23;0.0;27.1;67.0;1014.4;180.0;0.05;-7.643271;107.68541
MAHESWARA_KOMBAT2019;07:05:24;0.0;27.1;67.1;1014.3;0.0;0.0;-7.643271;107.68541
MAHESWARA_KOMBAT2019;07:05:25;0.0;27.1;67.1;1014.4;0.0;0.0;-7.643271;107.68541
MAHESWARA_KOMBAT2019;07:05:26;0.0;27.1;67.3;1014.3;180.0;0.05;-7.643271;107.68541
MAHESWARA_KOMBAT2019;07:05:27;0.0;27.1;67.6;1014.3;180.0;0.05;-7.643272;107.68541
MAHESWARA_KOMBAT2019;07:05:28;0.0;27.1;67.2;1014.3;0.0;0.11;-7.643271;107.68541
MAHESWARA_KOMBAT2019;07:05:29;0.0;27.1;67.3;1014.1;0.0;0.16;-7.64327;107.68541
MAHESWARA_KOMBAT2019;07:05:57;0.0;27.2;66.7;1014.4;180.0;0.11;-7.643247;107.685379
MAHESWARA_KOMBAT2019;07:06:00;0.0;27.2;67.4;1014.4;0.0;0.11;-7.643244;107.685371
MAHESWARA_KOMBAT2019;07:06:01;0.0;27.2;67.1;1014.4;0.0;0.0;-7.643244;107.685371
MAHESWARA_KOMBAT2019;07:06:03;0.0;27.2;67.1;1014.3;0.0;0.0;-7.643244;107.685371
MAHESWARA_KOMBAT2019;07:06:04;0.0;27.2;67.1;1014.3;0.0;0.0;-7.643244;107.685371
MAHESWARA_KOMBAT2019;07:06:05;0.0;27.2;66.9;1014.4;0.0;0.05;-7.643243;107.685371
MAHESWARA_KOMBAT2019;07:06:06;0.0;27.2;67.1;1014.4;0.0;0.05;-7.643243;107.685371
MAHESWARA_KOMBAT2019;07:07:38;11.4;27.5;66.6;1012.5;304.7;6.12;-7.64296;107.685013
MAHESWARA_KOMBAT2019;07:07:52;71.2;27.4;66.1;1005.4;297.6;9.46;-7.642498;107.684273
MAHESWARA_KOMBAT2019;07:07:53;75.8;27.4;66.1;1004.8;296.0;10.26;-7.642457;107.684189
MAHESWARA_KOMBAT2019;07:07:54;80.2;27.3;66.1;1004.3;295.4;10.2;-7.642417;107.684105
MAHESWARA_KOMBAT2019;07:07:55;83.3;27.3;66.0;1003.9;295.0;9.25;-7.642382;107.684029
MAHESWARA_KOMBAT2019;07:07:56;87.5;27.3;65.7;1003.5;291.3;9.9;-7.64235;107.683945
MAHESWARA_KOMBAT2019;07:07:57;91.5;27.3;66.1;1002.9;293.5;8.18;-7.64232;107.683876
MAHESWARA_KOMBAT2019;07:07:58;96.1;27.3;65.7;1002.4;293.8;8.25;-7.64229;107.683807
MAHESWARA_KOMBAT2019;07:07:59;100.8;27.3;65.8;1001.8;297.8;7.54;-7.642258;107.683746
MAHESWARA_KOMBAT2019;07:08:00;104.3;27.3;65.9;1001.4;299.9;7.74;-7.642223;107.683685
MAHESWARA_KOMBAT2019;07:08:01;108.4;27.3;65.8;1000.9;298.3;8.52;-7.642187;107.683617
MAHESWARA_KOMBAT2019;07:08:02;112.2;27.3;65.4;1000.5;295.6;9.3;-7.64215;107.68354
MAHESWARA_KOMBAT2019;07:08:03;116.4;27.3;65.8;1000.0;293.0;10.02;-7.642115;107.683456
MAHESWARA_KOMBAT2019;07:08:04;121.6;27.2;65.8;999.4;290.7;10.69;-7.642081;107.683365
MAHESWARA_KOMBAT2019;07:08:05;124.9;27.2;65.9;999.0;288.5;11.49;-7.642048;107.683266
MAHESWARA_KOMBAT2019;07:08:06;127.7;27.2;65.4;998.6;290.1;9.82;-7.642017;107.683182
MAHESWARA_KOMBAT2019;07:08:07;131.5;27.2;66.1;998.2;287.8;10.5;-7.641988;107.68309
MAHESWARA_KOMBAT2019;07:08:08;135.1;27.2;65.8;997.8;290.4;8.95;-7.64196;107.683014
MAHESWARA_KOMBAT2019;07:08:09;139.9;27.1;66.2;997.2;287.5;8.79;-7.641936;107.682938
MAHESWARA_KOMBAT2019;07:08:10;142.9;27.1;65.7;996.8;284.2;8.64;-7.641917;107.682861
MAHESWARA_KOMBAT2019;07:08:11;147.1;27.0;66.2;996.3;283.4;7.76;-7.641901;107.682793
MAHESWARA_KOMBAT2019;07:08:12;151.1;27.0;66.1;995.9;281.5;11.12;-7.641881;107.682693
MAHESWARA_KOMBAT2019;07:08:13;154.6;27.0;65.8;995.5;283.2;9.46;-7.641861;107.68261
MAHESWARA_KOMBAT2019;07:08:14;159.1;27.0;66.4;994.9;284.5;9.52;-7.64184;107.682526
MAHESWARA_KOMBAT2019;07:08:15;162.2;27.0;65.5;994.6;286.2;8.76;-7.641818;107.682449
MAHESWARA_KOMBAT2019;07:08:16;165.7;27.0;66.1;994.1;284.2;9.5;-7.641797;107.682365
MAHESWARA_KOMBAT2019;07:08:17;169.4;26.9;66.1;993.7;281.6;9.79;-7.641611;107.681503
MAHESWARA_KOMBAT2019;07:08:30;221.7;26.7;66.4;987.5;276.0;10.06;-7.641554;107.681152
MAHESWARA_KOMBAT2019;07:08:31;225.4;26.7;66.4;987.1;279.0;10.19;-7.64154;107.681061
MAHESWARA_KOMBAT2019;07:08:32;229.4;26.7;66.2;986.6;284.5;9.52;-7.641519;107.680977
MAHESWARA_KOMBAT2019;07:08:33;233.8;26.6;66.9;986.1;287.2;10.47;-7.64149;107.680885
MAHESWARA_KOMBAT2019;07:08:34;238.7;26.6;66.3;985.5;290.2;10.72;-7.641457;107.680794
MAHESWARA_KOMBAT2019;07:08:35;242.7;26.6;66.6;985.1;290.7;10.76;-7.641423;107.680702
MAHESWARA_KOMBAT2019;07:08:36;248.4;26.6;66.8;984.4;289.7;10.62;-7.64139;107.680611
MAHESWARA_KOMBAT2019;07:08:37;252.3;26.5;66.8;983.9;287.0;10.52;-7.641363;107.680519
MAHESWARA_KOMBAT2019;07:08:38;256.8;26.6;67.1;983.4;283.4;11.2;-7.641339;107.68042
MAHESWARA_KOMBAT2019;07:08:39;262.4;26.6;66.8;982.8;280.7;10.23;-7.641322;107.680328
MAHESWARA_KOMBAT2019;07:08:40;266.1;26.5;66.9;982.3;278.7;10.18;-7.641308;107.680237
MAHESWARA_KOMBAT2019;07:08:41;270.9;26.5;66.7;981.8;276.9;10.98;-7.641296;107.680138
MAHESWARA_KOMBAT2019;07:08:42;275.9;26.5;66.5;981.2;279.0;10.23;-7.641282;107.680046
MAHESWARA_KOMBAT2019;07:08:43;280.7;26.5;66.8;980.6;279.9;11.06;-7.641265;107.679947
MAHESWARA_KOMBAT2019;07:08:44;286.3;26.5;66.7;980.0;281.5;11.07;-7.641245;107.679848
MAHESWARA_KOMBAT2019;07:08:45;290.5;26.5;66.6;979.5;282.8;11.17;-7.641222;107.679749
MAHESWARA_KOMBAT2019;07:08:46;295.8;26.4;66.6;978.9;283.9;11.16;-7.641198;107.679649
MAHESWARA_KOMBAT2019;07:08:47;300.7;26.4;66.5;978.3;282.2;12.01;-7.641175;107.679543
MAHESWARA_KOMBAT2019;07:08:48;305.7;26.4;66.2;977.7;282.0;11.08;-7.641154;107.679443
MAHESWARA_KOMBAT2019;07:08:49;311.1;26.4;66.3;977.1;280.7;11.95;-7.641134;107.679337
MAHESWARA_KOMBAT2019;07:08:50;315.1;26.3;66.2;976.6;281.2;11.11;-7.641115;107.679237
MAHESWARA_KOMBAT2019;07:08:51;320.1;26.3;66.3;976.0;281.8;11.07;-7.641094;107.679138
MAHESWARA_KOMBAT2019;07:08:52;325.0;26.3;66.0;975.4;282.6;11.17;-7.641072;107.679039
MAHESWARA_KOMBAT2019;07:08:53;329.6;26.3;65.8;974.9;283.2;12.06;-7.641047;107.678932
MAHESWARA_KOMBAT2019;07:08:55;338.5;26.2;66.6;973.9;286.8;12.56;-7.640762;107.677101
MAHESWARA_KOMBAT2019;07:09:12;415.6;25.9;66.5;964.9;277.0;12.67;-7.640749;107.676987
MAHESWARA_KOMBAT2019;07:09:14;425.5;25.8;66.8;963.8;279.5;12.68;-7.640713;107.67675
MAHESWARA_KOMBAT2019;07:09:15;428.7;25.8;66.0;963.4;279.6;13.61;-7.640692;107.676628
MAHESWARA_KOMBAT2019;07:09:16;433.2;25.8;66.3;962.9;280.0;12.69;-7.640672;107.676514
MAHESWARA_KOMBAT2019;07:09:17;437.8;25.8;66.3;962.4;279.8;12.76;-7.640653;107.676399
