ID Peserta,Ketinggian,Temperatur,Kelembapan Relatif,Tekanan,Arah Angin,Kecepatan Angin,Lintang,Bujur
MAHESWARA_KOMBAT2019,07:43:12,11582.4,-24.0,3.9,206.6,295.6,15.71,-7.648225,107.545059
MAHESWARA_KOMBAT2019,07:43:13,11585.6,-24.1,4.2,206.4,292.6,16.42,-7.648169,107.544922
MAHESWARA_KOMBAT2019,07:43:16,11608.1,-24.2,3.8,205.7,284.3,16.51,-7.648040,107.544487
MAHESWARA_KOMBAT2019,07:43:18,11622.7,-24.3,4.0,205.2,285.0,13.94,-7.647974,107.544235
MAHESWARA_KOMBAT2019,07:43:19,11631.6,-24.5,4.0,204.9,287.7,13.25,-7.647938,107.544121
MAHESWARA_KOMBAT2019,07:43:20,11639.2,-24.6,4.1,204.7,291.8,12.70,-7.647896,107.544014
MAHESWARA_KOMBAT2019,07:43:21,11647.3,-24.7,4.0,204.4,295.3,12.91,-7.647846,107.543907
MAHESWARA_KOMBAT2019,07:43:24,11670.0,-24.7,4.4,203.6,30MAHESWARA_KOMBAT2019,07:43:25,11677.4,-24.8,4.1,203.4,299.9,16.51,-7.647573,107.543419
MAHESWARA_KOMBAT2019,07:43:30,11714.6,-24.9,4.1,202.2,28MAHESWARA_KOMBAT2019,07:43:31,11721.8,-25.0,4.1,202.0,283.7,12.13,-7.647324,107.542702
MAHESWARA_KOMBAT2019,07:43:32,11730.8,-25.0,4.2,201.7,292.5,14.43,-7.647274,107.542580
MAHESWARA_KOMBAT2019,07:43:33,11736.6,-25.2,4.5,201.5,302.9,12.03,-7.647215,107.542488
9.7,14.22,-7.647060,107.542297
MAHESWARA_KOMBAT2019,07:43:36,11758.1,-25.3,4.1,200.8,308.1,14.97,-7.646977,107.542191
